개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
4010000,4010000-101-1999-00109,1999-07-15,폐업,2008-10-16,89.68,429-843,,장어나라,한식,I,,,,,지하수전용,0,N,2026-05-02 22:04:02,,,,,폐업,02,89.68,0,03,기타,,한식,,,0313173209,,,경기도 시흥시 장현동 251-2 ,,2002-01-05 00:00:00
4010000,4010000-101-1999-00155,1999-09-01,폐업,2007-12-12,60.55,429-450,,전주식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:03,,,,,폐업,02,60.55,0,03,기타,,한식,,,0314314916,,,경기도 시흥시 정왕동 9999 69-44-08 ,,2002-04-24 00:00:00
4010000,4010000-101-2022-00957,2022-12-30,영업/정상,,72.88,429-826,14948,지게골동태탕,한식,I,,,,,,,N,2026-05-02 22:06:39,"경기도 시흥시 신천4길 1, 1층 (신천동)",,,,영업,01,72.88,,01,,,한식,,,0313113294,180670.488696328    ,437354.680204973    ,경기도 시흥시 신천동 839-8 ,,2024-07-25 09:59:08
4010000,4010000-101-2025-00606,2025-11-04,영업/정상,,37.77,429-828,14910,인생한술포차,정종/대포집/소주방,I,,,,,,,N,2026-05-02 22:06:59,"경기도 시흥시 호현로22번길 21, 1층 일부호 (신천동)",,,,영업,01,37.77,,01,,,정종/대포집/소주방,,,,181034.155754654    ,437665.678206498    ,경기도 시흥시 신천동 709-14 ,,2025-12-10 10:17:43
4010000,4010000-101-2022-00470,2022-07-08,폐업,2024-06-24,42.64,,15011,온다젤라또배곧점,한식,I,,,,,,,N,2026-05-02 22:06:35,"경기도 시흥시 서울대학로264번길 25, 시흥배곧 아브뉴프랑 센트럴 블루 1층 135호 (배곧동)",,,,폐업,02,42.64,,03,,,한식,,,,175777.7283511      ,429625.471153581    ,경기도 시흥시 배곧동 219 시흥배곧 아브뉴프랑 센트럴 블루 ,,2024-06-24 15:04:16
4010000,4010000-101-2013-00322,2013-11-29,폐업,2014-05-26,,429-836,14921,팥이랑,한식,I,,,,,,,N,2026-05-02 22:05:49,"경기도 시흥시 시흥대로1074번길 10, 101호 (은행동)",,,,폐업,02,0,,03,,,한식,,,,181696.880645016    ,436580.183241584    ,경기도 시흥시 은행동 289-11 101호,,2013-11-29 11:44:41
4010000,4010000-101-2016-00261,2016-09-02,폐업,2018-12-28,42.30,429-866,15020,모모포차,정종/대포집/소주방,I,,,,,,,N,2026-05-02 22:05:58,"경기도 시흥시 함송로14번길 13-17, 101호 (정왕동)",,,,폐업,02,42.3,,03,,,정종/대포집/소주방,,,,176008.068264061    ,428969.364306319    ,경기도 시흥시 정왕동 1882-11 ,,2018-12-28 10:30:45
4010000,4010000-101-2017-00555,2017-12-13,폐업,2019-07-25,36.24,429-857,15056,삼삼오오포차,호프/통닭,I,,,,,,,N,2026-05-02 22:06:08,"경기도 시흥시 봉우재로 23-20, 1층 102호 (정왕동)",,,,폐업,02,36.24,,03,,,호프/통닭,,,,177068.543561314    ,427168.450007125    ,경기도 시흥시 정왕동 1608-9 ,,2019-07-25 10:01:08
4010000,4010000-101-2019-00646,2019-10-25,폐업,2020-12-23,58.80,429-873,15070,잔앤잔(잔&잔),기타,I,,,,,,,N,2026-05-02 22:06:18,"경기도 시흥시 군자로 526, 도일그랜드프라자 116호 (거모동)",,,,폐업,02,58.8,,03,,,기타,,,,180895.9910215      ,426822.693428266    ,경기도 시흥시 거모동 1756-6 도일그랜드프라자 ,,2020-12-23 17:19:16
4010000,4010000-101-2022-00390,2022-06-09,폐업,2022-07-25,,429-844,14998,어썸쿠우키,기타,I,,,,,,,N,2026-05-02 22:06:35,"경기도 시흥시 시청로68번길 26, 1층 106호 (장현동, 드림 펠리스)",,,,폐업,02,0,,03,,,기타,,,,182396.883139377    ,431097.330867549    ,경기도 시흥시 장현동 546-1 드림 펠리스 ,,2022-07-25 16:25:46
4010000,4010000-101-1995-00071,1995-08-04,폐업,1998-08-26,95.06,429-802,,쌍무지개쉼터식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:48,,,,,폐업,02,95.06,0,03,기타,,한식,,,0314991763,182804.431817731    ,428900.206926082    ,경기도 시흥시 군자동 111-2 ,,2001-07-25 00:00:00
4010000,4010000-101-2000-00503,2000-10-06,폐업,2003-06-13,46.58,429-847,,투다리,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:14,,,,,폐업,02,46.58,0,03,기타,,분식,,,0314338912,177788.782127215    ,427058.087304944    ,경기도 시흥시 정왕동 1200-1 ,,2002-02-01 00:00:00
4010000,4010000-101-1995-00045,1995-05-27,폐업,1998-04-28,.00,429-847,,삼일기사식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:48,,,,,폐업,02,0,0,03,기타,,한식,,,0314994825,177611.610474508    ,427224.020591932    ,경기도 시흥시 정왕동 1186-10 ,,2001-07-25 00:00:00
4010000,4010000-101-2002-00345,2002-07-26,폐업,2016-08-30,111.86,429-847,15052,우육면대왕,횟집,I,,,,,,0,N,2026-05-02 22:04:26,경기도 시흥시 정왕천로411번길 11-1 (정왕동),,,,폐업,02,111.86,0,03,,,횟집,,,0314992266,177845.859245311    ,427013.61940374     ,경기도 시흥시 정왕동 1198 ,,2014-01-27 14:02:50
4010000,4010000-101-1999-00112,1999-07-23,폐업,2001-11-29,68.82,429-847,,토종치킨,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:02,,,,,폐업,02,68.82,0,03,기타,,한식,,,0314314771,177597.47           ,427249.5655         ,경기도 시흥시 정왕동 1185-6 ,,2001-07-25 00:00:00
4010000,4010000-101-2006-00354,2006-09-19,폐업,2007-05-09,116.07,429-450,,먹고보자,한식,I,,,,,,,N,2026-05-02 22:05:24,,,,,폐업,02,116.07,,03,,,한식,,,,174676.932901493    ,427814.339690803    ,경기도 시흥시 정왕동 2164-2 c동116호 ,,2006-09-20 00:00:00
4010000,4010000-101-2011-00382,2011-11-03,폐업,2014-02-21,32.21,429-847,15052,버블비어,호프/통닭,I,,,,,,,N,2026-05-02 22:05:44,경기도 시흥시 정왕천로 419 (정왕동),,,,폐업,02,32.21,,03,,,호프/통닭,,,0314983646,177996.164327756    ,427027.247914418    ,경기도 시흥시 정왕동 1195-3 ,,2012-04-20 13:29:14
4010000,4010000-101-1997-00311,1997-03-28,폐업,2004-12-13,43.96,429-847,,메모리,일식,I,,,,,상수도전용,0,N,2026-05-02 22:03:54,,,,,폐업,02,43.96,0,03,주택가주변,,일식,,,0314970487,177867.763401119    ,426966.310315969    ,경기도 시흥시 정왕동 1197-11 ,,2003-08-09 00:00:00
4010000,4010000-101-2001-00342,2001-06-09,폐업,2025-08-20,30.25,429-861,15063,치포치킨,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:19,"경기도 시흥시 중심상가로 287, 상가동 1층 108호 (정왕동)",,,,폐업,02,30.25,0,03,기타,,분식,,,0314340988,177378.511339544    ,426459.121996643    ,경기도 시흥시 정왕동 1785-1 건영아파트 상가동 108호,,2025-08-20 09:51:16
4010000,4010000-101-2018-00342,2018-07-02,폐업,2020-12-01,24.30,429-863,15053,돈기부여,한식,I,,,,,,,N,2026-05-02 22:06:11,"경기도 시흥시 봉우재로69번길 14, 103호 (정왕동)",,,,폐업,02,24.3,,03,,,한식,,,,177392.199029808    ,427476.613447603    ,경기도 시흥시 정왕동 1819-7 ,,2020-12-01 10:39:03
4010000,4010000-101-2018-00242,2018-05-17,폐업,2022-05-31,25.53,429-450,,브라보치킨피자배곧점,호프/통닭,I,,,,,,,N,2026-05-02 22:06:10,"경기도 시흥시 배곧1로 27-15, 상가3동 111호 (정왕동, 한라비발디캠퍼스)",,,,폐업,02,25.53,,03,,,호프/통닭,,,,174465.929718868    ,429126.779076857    ,경기도 시흥시 정왕동 2566 한라비발디캠퍼스 ,,2022-05-31 10:29:24
4010000,4010000-101-2019-00565,2019-09-27,폐업,2021-12-02,63.84,429-450,15082,알에스편의점,기타,I,,,,,,,N,2026-05-02 22:06:18,"경기도 시흥시 산기대학로 163, 1층 28호 일부호 (정왕동)",,,,폐업,02,63.84,,03,,,기타,,,,175668.110390869    ,426930.583169203    ,경기도 시흥시 정왕동 2167-2 ,,2021-12-02 17:43:54
4010000,4010000-101-2013-00348,2013-12-27,폐업,2016-02-17,25.00,429-834,14963,바다와포차,횟집,I,,,,,,,N,2026-05-02 22:05:49,"경기도 시흥시 월곶해안로 145, 101호 (월곶동)",,,,폐업,02,25,,03,,,횟집,,,,176559.08671016     ,431794.267220533    ,경기도 시흥시 월곶동 1013-15 101호,,2016-02-22 09:21:53
4010000,4010000-101-2012-00282,2012-10-11,폐업,2023-11-16,45.00,429-070,14930,해나루부페식,한식,I,,,,,,,N,2026-05-02 22:05:46,경기도 시흥시 수인로3108번길 13 (안현동),,,,폐업,02,45,,03,,,한식,,,0313116464,183263.432052279    ,436777.219364281    ,경기도 시흥시 안현동 101-4 ,,2023-11-16 14:02:08
4010000,4010000-101-2018-00360,2018-07-13,폐업,2018-07-31,.00,429-867,15015,등대,한식,I,,,,,,,Y,2026-05-02 22:06:11,"경기도 시흥시 오이도로135번길 10, 1~2층 (정왕동)",,,,폐업,02,0,,03,,,한식,,,,172368.343699571    ,427322.071291522    ,경기도 시흥시 정왕동 1973-7 성빌딩 1~2층호,,2018-07-31 11:54:10
4010000,4010000-101-2024-00243,2024-04-15,폐업,2024-04-21,,,15010,라온마루쉼터,기타,I,,,,,,,N,2026-05-02 22:06:47,"경기도 시흥시 서해안로 699, 시흥신세계프리미엄아울렛 부출입구 앞 도로 행사장 (배곧동)",,,,폐업,02,0,,03,,,기타,,,,176568.020503007    ,430857.327073249    ,경기도 시흥시 배곧동 36 시흥 프리미엄 아울렛 ,,2024-04-22 04:15:09
4010000,4010000-101-2015-00417,2015-10-02,폐업,2017-01-18,17.64,429-834,14963,미락홀,한식,I,,,,,,,N,2026-05-02 22:05:55,"경기도 시흥시 월곶중앙로 35, 나동 15호 (월곶동)",,,,폐업,02,17.64,,03,,,한식,,,,177013.995          ,431750.34           ,경기도 시흥시 월곶동 1015-29 나동 15호,,2015-11-28 13:17:46
4010000,4010000-101-2019-00025,2019-01-14,폐업,2021-01-21,51.62,429-830,14948,카페비원(CAFEB1),기타,I,,,,,,,N,2026-05-02 22:06:13,"경기도 시흥시 삼미시장1길 37, 대홍프라자 지하1층 일부호 (신천동)",,,,폐업,02,51.62,,03,,,기타,,,,180684.172017569    ,437670.537627928    ,경기도 시흥시 신천동 743-2 ,,2021-01-21 15:52:06
4010000,4010000-101-2021-00011,2021-01-06,폐업,2021-02-02,,429-837,14917,돈까스극장은행점,기타,I,,,,,,,N,2026-05-02 22:06:26,"경기도 시흥시 은행로149번길 8, 행림빌딩 1층 105호 (은행동)",,,,폐업,02,0,,03,,,기타,,,,182104.266704176    ,438037.544064623    ,경기도 시흥시 은행동 533 행림빌딩 ,,2021-02-02 15:31:34
4010000,4010000-101-2020-00550,2020-08-14,폐업,2024-01-08,48.00,,15011,가락동리어카포차시흥배곧점,기타,I,,,,,,,N,2026-05-02 22:06:23,"경기도 시흥시 서울대학로278번길 21, 새롬프라자2 1층 106호 (배곧동)",,,,폐업,02,48,,03,,,기타,,,0313174949,175839.546983131    ,429749.989150418    ,경기도 시흥시 배곧동 193-3 새롬프라자2 ,,2024-01-08 12:50:14
4010000,4010000-101-1996-00114,1996-10-18,폐업,2002-04-03,53.17,429-450,,마포원조갈비,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:50,,,,,폐업,02,53.17,0,03,주택가주변,,한식,,,0314977223,,,"경기도 시흥시 정왕동 9999 시화지구51-01-12시화타운103,104호1층 ",,2001-07-25 00:00:00
4010000,4010000-101-2002-00153,2002-04-13,폐업,2005-01-24,68.04,429-882,,신일페스토랑,경양식,I,,,,,,0,N,2026-05-02 22:04:25,,,,,폐업,02,68.04,0,03,,,경양식,,,0313157862,,,경기도 시흥시 신천동 103-3 지하 ,,2002-04-13 00:00:00
4010000,4010000-101-1997-00245,1997-01-13,폐업,2003-07-08,24.27,429-881,,마루호프거모1점,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:53,,,,,폐업,02,24.27,0,03,주택가주변,,한식,,,,180785.618331839    ,426530.937209332    ,경기도 시흥시 거모동 1657-4 1층 ,,2002-05-15 00:00:00
4010000,4010000-101-2001-00666,2001-11-22,폐업,2004-08-11,157.33,429-864,,비어보스,호프/통닭,I,,,,,,,N,2026-05-02 22:04:22,,,,,폐업,02,157.33,,03,,,호프/통닭,,,,175462.222331306    ,427938.071196953    ,"경기도 시흥시 정왕동 1859-13 세종빌딩 01,02,04,05호 ",,2001-11-22 00:00:00
4010000,4010000-101-1999-00631,1999-10-14,폐업,2005-05-20,43.83,429-060,,명동분식,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:07,,,,,폐업,02,43.83,0,03,아파트지역,,분식,,,0316935262,,,경기도 시흥시 은행동 9999 신명A상가지하4.5호 ,,2001-12-22 00:00:00
4010000,4010000-101-1999-00584,1999-08-17,폐업,2010-04-05,31.35,429-862,,글로리아,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:06,,,,,폐업,02,31.35,0,03,아파트지역,,분식,,,0314979475,176181.526474671    ,427101.567276827    ,경기도 시흥시 정왕동 1731-10 시화프라자108호 ,,2004-10-12 00:00:00
4010000,4010000-101-2022-00910,2022-12-12,폐업,2024-01-19,31.08,429-862,15036,죽의신정왕점,한식,I,,,,,,,N,2026-05-02 22:06:38,"경기도 시흥시 서촌상가4길 6, 은광프라자 1층 102호 (정왕동)",,,,폐업,02,31.08,,03,,,한식,,,,176243.861623154    ,427053.06582113     ,경기도 시흥시 정왕동 1732-5 은광프라자 ,,2024-01-19 16:04:12
4010000,4010000-101-2024-00573,2024-09-06,폐업,2024-09-07,3.30,,15010,해걸음,기타,I,,,,,,,N,2026-05-02 22:06:50,"경기도 시흥시 배곧4로 32-5, 두드림공원 (배곧동)",,,,폐업,02,3.3,,03,,,기타,,,,175789.919017006    ,430467.884861007    ,경기도 시흥시 배곧동 134 ,,2024-09-08 04:15:09
4010000,4010000-101-1996-00276,1996-06-28,폐업,2001-03-21,28.11,429-810,,하마치킨,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:51,,,,,폐업,02,28.11,0,03,주택가주변,,분식,,,0316933880,181278.823799297    ,438241.036308386    ,경기도 시흥시 대야동 467-8 ,,2001-07-25 00:00:00
4010000,4010000-101-1996-00103,1996-09-11,폐업,1997-01-20,.00,429-450,,한약돼지탕수육시화1호점,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:50,,,,,폐업,02,0,0,03,주택가주변,,한식,,,0314311425,,,경기도 시흥시 정왕동 9999 58-08-41영남(아)상가104호 ,,2001-07-25 00:00:00
4010000,4010000-101-2005-00213,2005-06-16,폐업,2013-08-12,51.48,429-847,15052,대박생고기와막창,횟집,I,,,,,,,N,2026-05-02 22:05:17,"경기도 시흥시 군서로28번길 10, 102호 (정왕동)",,,,폐업,02,51.48,,03,,,횟집,,,0314329245,177731.275          ,427087.841          ,경기도 시흥시 정왕동 1201-15 102호 ,,2013-02-01 10:45:06
4010000,4010000-101-2019-00307,2019-06-12,폐업,2023-07-06,40.98,429-802,14992,혜봉커피,기타,I,,,,,지하수전용,,N,2026-05-02 22:06:15,"경기도 시흥시 시흥대로 248-8, 2층 일부호 (군자동)",,,,폐업,02,40.98,,03,,,기타,,,,182865.199077484    ,428956.050961276    ,경기도 시흥시 군자동 115 ,,2023-07-06 14:20:55
4010000,4010000-101-1998-00152,1998-10-15,폐업,1999-03-08,90.53,429-847,,이방인,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:56,,,,,폐업,02,90.53,0,03,기타,,한식,,,,177540.073738858    ,427175.897612158    ,경기도 시흥시 정왕동 1206-6 ,,2001-07-25 00:00:00
4010000,4010000-101-1998-00418,1998-04-17,폐업,2008-07-15,37.44,429-801,,화사랑,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:59,,,,,폐업,02,37.44,0,03,주택가주변,,한식,,,0314926558,180927.03324817     ,427428.372838093    ,경기도 시흥시 거모동 1715-4 유호(아)상가103호 ,,2008-01-31 09:38:42
4010000,4010000-101-2002-00511,2002-10-18,폐업,2010-02-18,113.48,429-874,,온누리병천순대,기타,I,,,,,,0,N,2026-05-02 22:04:28,,,,,폐업,02,113.48,0,03,,,기타,,,0313146644,181546.832263878    ,438000.766205583    ,"경기도 시흥시 대야동 562-5 108,109호 ",,2009-02-11 11:51:08
4010000,4010000-101-2003-00115,2003-03-12,폐업,2007-12-04,22.01,429-847,,종가집 마산 전통 아구찜,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:30,,,,,폐업,02,22.01,0,03,,,한식,,,,177748.791871717    ,427319.042548805    ,경기도 시흥시 정왕동 1162-7 1층 ,,2004-09-02 00:00:00
4010000,4010000-101-2004-00418,2004-09-15,폐업,2009-05-19,38.50,429-865,,김밥천국,김밥(도시락),I,,,,,,,N,2026-05-02 22:05:09,,,,,폐업,02,38.5,,03,,,김밥(도시락),,,0313191363,176101.30042209     ,429092.844323404    ,경기도 시흥시 정왕동 1881-8 ,,2008-10-20 15:10:03
4010000,4010000-101-2001-00311,2001-04-11,영업/정상,,36.11,429-807,14907,CF숯불바베큐대야은행점,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:19,"경기도 시흥시 복지로120번길 8, 1층 12호 (대야동)",,,,영업,01,36.11,0,01,기타,,분식,,,0313178292,181646.193034208    ,438547.155722648    ,경기도 시흥시 대야동 280-2 열린예능어린이집 ,,2021-01-11 10:37:50
4010000,4010000-101-2001-00175,2001-07-14,폐업,2003-09-29,.00,429-861,,자갈치꼼장어 숯불구이,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:17,,,,,폐업,02,0,0,03,기타,,한식,,,,176607.965060482    ,426995.390161155    ,경기도 시흥시 정왕동 1737-15 명동하우스103호 ,,2003-08-08 00:00:00
4010000,4010000-101-2016-00359,2016-11-10,영업/정상,,122.70,429-864,15040,한촌설렁탕,한식,I,,,,,,,N,2026-05-02 22:05:59,"경기도 시흥시 정왕대로 78, B동 134,135호 (정왕동)",,,,영업,01,122.7,,01,,,한식,,,0314349598,175566.862699337    ,427950.088902739    ,경기도 시흥시 정왕동 1861-8 ,,2021-08-02 17:38:33
4010000,4010000-101-2000-00357,2000-06-14,폐업,2010-04-06,116.93,429-834,,호남거시기네,일식,I,,,,,상수도전용,0,N,2026-05-02 22:04:12,,,,,폐업,02,116.93,0,03,기타,,일식,,,0313181278,176867.16393815     ,431818.497096281    ,경기도 시흥시 월곶동 1015-4 1층 ,,2003-05-29 00:00:00
4010000,4010000-101-2000-00184,2000-10-11,폐업,2012-03-26,3.00,429-252,14976,진수성찬,한식,I,,,,,지하수전용,0,N,2026-05-02 22:04:08,경기도 시흥시 하중로221번길 8-7 (하중동),,,,폐업,02,3,0,03,기타,,한식,,,0313183755,182839.952855649    ,432190.988648383    ,경기도 시흥시 하중동 871-1 ,,2011-12-20 18:08:49
4010000,4010000-101-1994-00225,1994-09-05,폐업,2005-07-05,46.80,429-828,,먹자생주먹고기,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:47,,,,,폐업,02,46.8,0,03,기타,,분식,,,0313122373,180949.328898716    ,437814.262347629    ,경기도 시흥시 신천동 707-56 ,,2003-07-18 00:00:00
4010000,4010000-101-2001-00437,2001-08-23,폐업,2002-02-21,47.88,429-847,,이가네칼국수,한식,I,,,,,,0,N,2026-05-02 22:04:20,,,,,폐업,02,47.88,0,03,,,한식,,,,177510.89393902     ,427168.336085908    ,경기도 시흥시 정왕동 1206-9 ,,2001-08-23 00:00:00
4010000,4010000-101-2002-00302,2002-06-29,폐업,2008-05-01,28.74,429-842,,맘스치킨,기타,I,,,,,,0,N,2026-05-02 22:04:26,,,,,폐업,02,28.74,0,03,,,기타,,,,180731.315699004    ,430632.864666775    ,경기도 시흥시 장곡동 811-3 연성쉐르빌 113호 ,,2008-06-26 13:53:53
4010000,4010000-101-1995-00089,1995-10-04,폐업,2008-11-13,74.80,429-802,,마당골,한식,I,,,,,지하수전용,0,N,2026-05-02 22:03:48,,,,,폐업,02,74.8,0,03,기타,,한식,,,0314991333,182715.726883523    ,428734.426812822    ,경기도 시흥시 군자동 68-6 ,,2006-01-12 00:00:00
4010000,4010000-101-1993-00022,1993-10-22,폐업,2012-01-25,30.80,429-831,,내고향식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:45,,,,,폐업,02,30.8,0,03,기타,,한식,,,0316949230,180927.739692675    ,437359.152124936    ,경기도 시흥시 신천동 764-1 ,,2010-12-13 10:48:10
4010000,4010000-101-2002-00632,2002-12-10,폐업,2008-12-29,29.05,429-871,,BBQ 치킨,통닭(치킨),I,,,,,,0,N,2026-05-02 22:04:29,,,,,폐업,02,29.05,0,03,,,통닭(치킨),,,0313157753,180727.946758681    ,433946.4869706      ,경기도 시흥시 포동 13-3 태산(아)상가13동201호 ,,2008-10-16 11:35:47
4010000,4010000-101-2009-00180,2009-06-08,폐업,2010-06-09,,429-801,,맛있는 분식,분식,I,,,,,,,N,2026-05-02 22:05:34,,,,,폐업,02,0,,03,,,분식,,,0314933057,180793.689811464    ,427341.736693774    ,경기도 시흥시 거모동 1723-7 ,,2009-06-08 17:38:54
4010000,4010000-101-2010-00413,2010-10-08,폐업,2012-05-07,35.00,429-863,15054,비어박스,호프/통닭,I,,,,,,,N,2026-05-02 22:05:41,"경기도 시흥시 다솜마을2길 4, 113호 (정왕동)",,,,폐업,02,35,,03,,,호프/통닭,,,,176922.46342989     ,427591.938288481    ,경기도 시흥시 정왕동 1801 113호 ,,2012-02-20 14:02:09
4010000,4010000-101-2014-00275,2014-10-10,폐업,2016-09-02,,,15002,장모님낙지뽈탕,한식,I,,,,,,,N,2026-05-02 22:05:51,"경기도 시흥시 진말로9번길 2, 208호 (장곡동)",,,,폐업,02,0,,03,,,한식,,,,180903.089589895    ,430743.560929967    ,,,2014-10-20 11:23:08
4010000,4010000-101-2002-00024,2002-01-21,폐업,2005-05-20,20.00,429-450,,본가아구찜전문,한식,I,,,,,,0,N,2026-05-02 22:04:24,,,,,폐업,02,20,0,03,,,한식,,,0314321898,177632.095001203    ,427180.091254123    ,경기도 시흥시 정왕동 1204-10 102호 ,,2002-10-22 00:00:00
